image_id,brightness,contrast,colorfulness,sharpness,quality_factor,bitrate,hxw,deep_feature,,Optimal_Score
9101482614,0.570455264,0.291963536,0.054741215,17.55586669,100,0.706251774,17074115,64,,
9102604497,0.150284468,0.112816016,0.11012235,14.09387366,100,1.003921569,16084992,12,,
9102888066,0.384644861,0.105897791,0.430525873,18.77995986,96,0.171627377,18267728,14,,
9106148302,0.458402682,0.198113445,0.266545328,20.94141501,74,0.327242798,15925248,200,,
9108357145,0.420134809,0.296566378,0.428101039,11.5520963,99,0.866128412,7990272,74,,
9109124057,0.633730485,0.207434977,0.269039801,14.98165277,99,0.732690904,15742431,91,,
9109271301,0.312727042,0.216019081,0.224289895,21.48209869,99,0.823097754,8548128,84,,
9109755543,0.437021949,0.335337156,0.463117952,6.210641215,88,0.0670194,4354560,149,,
9111310939,0.679356479,0.13746112,0.400034779,16.54215591,97,0.271708126,6869376,43,,
9111487897,0.452422566,0.210763171,0.381087278,16.64104489,97,0.288221992,16335000,196,,
9112120569,0.41254751,0.293756401,0.227062892,21.14543003,97,0.392524906,16322020,196,,
9112424025,0.769295303,0.211123071,0.349217913,17.55617673,83,0.25970383,6016000,37,,
9113486865,0.47280256,0.215866522,0.373019274,18.76567042,99,0.64854801,18754944,165,,
9115676276,0.461032304,0.328033059,0.129360891,19.9579096,99,0.526318348,18767322,165,,
9118228667,0.768491382,0.293285915,0.042725214,15.74251587,80,0.068662099,10648320,85,,
9118386163,0.205464307,0.190341644,0.067507246,14.27369954,98,0.455140864,13154980,81,,
9119225606,0.348694091,0.183465236,0.294700753,21.0466612,94,0.86016,15360000,100,,
9119961649,0.629166991,0.213208894,0.146768633,22.15348824,90,0.881395627,8541880,133,,
9119996222,0.411984918,0.136779964,0.340326155,9.221756351,99,0.805643499,13536000,18,,
9121896285,0.187807236,0.135497618,0.475575146,16.17523271,96,0.376012902,7222656,75,,
9122090851,0.044329481,0.070667046,0.077514827,13.71077713,99,0.746904934,15302454,58,,
9122758028,0.456846012,0.123019153,0.387614856,16.96218218,99,0.658251992,5830272,70,,
9122759800,0.54440368,0.142511279,0.425660134,16.49343015,99,0.756033738,5880640,70,,
9125517985,0.632640853,0.126080556,0.330660594,7.330187879,96,0.332264823,4860000,188,,
9130413555,0.529162695,0.245519905,0.173502744,7.653718015,99,0.550020075,15613680,142,,
9130643186,0.566331736,0.287232481,0.051327781,15.28524417,81,0.031386948,8776132,55,,
9130908149,0.142866237,0.158336665,0.131849976,19.22775575,99,0.473005919,14254248,103,,
9131467707,0.65055102,0.331944592,0.04645537,16.67928523,99,0.717891339,17673663,33,,
9131531714,0.355492087,0.163082148,0.01402383,21.14458023,99,0.769648269,18937490,165,,
9131687822,0.473949638,0.329823671,0.065304631,18.72267161,90,0.062588994,16360704,31,,
9132059359,0.359476845,0.30135746,0.206068173,16.39251744,82,0.144790123,5184000,162,,
9132353816,0.456625261,0.170110062,0.330296317,11.87888089,100,0.740114072,10951680,45,,
9135317445,0.498690313,0.362618208,0.301752637,7.456877883,95,0.213907471,7990272,148,,
9136502604,0.469491253,0.366056965,0.038406045,20.01448311,94,0.143764587,9044190,31,,
9136754533,0.428255572,0.247671038,0.078180627,24.43087432,99,0.82554054,12536568,68,,
9138793182,0.138237198,0.058402711,0.319831746,10.45966172,98,0.4864,4915200,177,,
9139175955,0.328135348,0.172024304,0.179918908,16.01168844,100,0.942618974,11346552,12,,
9139430214,0.352382745,0.365918074,0.196805229,15.12167146,95,0.16809978,11165696,108,,
9140727598,0.779893312,0.098130831,0.252012051,15.63270173,95,0.150122534,4761124,101,,
9141403760,0.136425013,0.132370237,0.105736318,13.82056787,100,0.796187206,9047768,12,,
9141646333,0.179357312,0.21631211,0.369521868,9.493578959,100,0.700395026,2799616,51,,
9141930190,0.200665085,0.077899165,0.067711839,10.78751737,99,0.58394986,4237760,134,,
9141979363,0.603207188,0.277452003,0.436614644,18.93073476,99,0.826758939,15980544,197,,
9142684025,0.731966198,0.323080093,0.062753578,18.62489541,99,0.533474347,12874420,190,,
9143291063,0.771033742,0.321185489,0.020228188,16.23482065,100,0.24421625,16573440,179,,
9143757717,0.150394215,0.202856227,0.129353105,17.98580789,99,0.334139863,11924913,48,,
9145211353,0.064127679,0.179193376,0.104965106,13.31435783,90,0.038441298,20111704,178,,
9146239672,0.646400742,0.062744651,0.221930389,14.75190153,99,0.603485241,10077696,88,,
9150255535,0.501400079,0.157651288,0.423391285,22.02807643,100,0.807093596,2455488,14,,
9154088552,0.745273368,0.139274825,0.303778558,13.90354835,85,0.099871605,2430000,130,,
9154784652,0.682656248,0.288876411,0.171013842,15.75067383,99,0.407686729,9876534,31,,
9154855025,0.388360807,0.217086857,0.449053034,6.865213546,98,0.30717109,2493568,92,,
9156115930,0.625564759,0.146914284,0.455253949,11.41207986,98,0.264151455,16434150,37,,
9157119271,0.479017709,0.296267868,0.115300419,16.42695009,100,0.891646259,11760000,199,,
9159337218,0.496410355,0.09185516,0.41615161,16.33961494,99,0.757195675,10275328,101,,
9162044260,0.320066519,0.289545674,0.144410723,23.42308399,100,0.832592593,3538944,112,,
9162580665,0.692224375,0.338449824,0,22.86123056,94,0.158738568,9049780,150,,
9163113923,0.26464305,0.235500371,0.387522371,12.16986829,91,0.124957936,12922805,172,,
9164359125,0.754906913,0.300469297,0.057291342,13.66642614,80,0.0397084,14724945,7,,
9166557972,0.716644251,0.18190963,0.063234444,15.73832292,80,0.047821198,15481670,85,,
9166594378,0.707162216,0.209038314,0.128449191,15.31346523,80,0.055483685,14247936,64,,
9166911645,0.699166854,0.110679171,0.076960587,13.16505591,92,0.046954158,6477126,99,,
9170799378,0.200018514,0.153166796,0.254723565,17.94019298,93,0.230259425,16621697,78,,
9175070760,0.560669153,0.245534775,0.426921607,16.16666612,100,0.879881481,2073600,69,,
9176321809,0.141808989,0.128513434,0.060156625,13.59494138,99,0.429911884,5414688,31,,
9178485751,0.775540717,0.084831613,0.274813931,13.29684362,98,0.309026063,11943936,151,,
9179494563,0.378288003,0.164444245,0.456248114,13.40134449,93,0.196102137,7860224,89,,
9183486925,0.067834117,0.064410191,0.043791397,7.467721091,96,0.122004357,7990272,37,,
9184965477,0.354470029,0.266419995,0.129273178,10.71140848,100,0.413747164,17410916,46,,
9185475668,0.204497583,0.214291979,0.243035364,17.82643075,99,0.626908743,10688000,198,,
9185478102,0.071675025,0.069560831,0.056250879,14.19659681,99,0.438541796,10688000,131,,
9186366283,0.725963808,0.091777387,0.265852807,10.04767694,94,0.13228563,8640000,154,,
9188365433,0.313382927,0.331179833,0.449837358,15.4213123,99,0.542183378,9457200,58,,
9188509301,0.369232483,0.174184924,0.404195358,15.00096936,95,0.216678264,7307377,68,,
9191266611,0.570568917,0.295466671,0.185577917,16.65132157,99,0.737942659,11438608,78,,
9194756449,0.108598379,0.104102519,0.124662995,17.21862823,96,0.745911563,19961856,115,,
9195069146,0.694690554,0.158304277,0.044124891,16.59522583,99,0.776145654,3580161,170,,
9195323524,0.150695336,0.125432961,0.048597151,9.664426545,95,0.093532841,12780288,181,,
9195654667,0.216903198,0.224577422,0.066959722,21.12169705,99,0.629993479,16377928,77,,
9197349207,0.604829284,0.096436326,0.351923054,18.79947989,100,0.792928629,21026304,45,,
9198766588,0.418220779,0.20738769,0.238750038,14.75755321,99,0.95034339,9753750,133,,
9198779264,0.320936789,0.107549381,0.305000166,11.88350252,100,0.793468094,5167104,171,,
9200093125,0.223172222,0.126763314,0.397479787,14.39662911,99,0.841478033,4000020,178,,
9200829224,0.434153428,0.318739458,0.317157283,22.00875387,99,0.777101994,14033152,19,,
9201324227,0.645373082,0.231072918,0.247696802,21.55393146,99,0.806578921,10036224,126,,
9201555712,0.543308186,0.219004199,0.339717268,17.25794118,99,0.79251936,8401634,13,,
9202257544,0.388513428,0.384260593,0,23.31899083,96,0.311661117,7368200,108,,
9202760715,0.587252654,0.214628586,0.20298055,14.62112061,99,0.896020501,13223926,97,,
9202851539,0.529084085,0.136538141,0.237491552,15.07353968,99,0.822040435,10944452,120,,
9205194326,0.720915237,0.34217614,0.127135762,22.05186598,99,0.985185185,14155776,150,,
9206978293,0.379571882,0.221632599,0.298599794,20.55553795,74,0.214722222,3686400,155,,
9209619689,0.283814992,0.207947476,0.228518015,15.91436505,90,0.088100936,15710620,10,,
9210757941,0.080578863,0.158677405,0.098729386,10.26758729,99,0.540064304,9300150,190,,
9211639075,0.713575894,0.131204097,0.29153937,17.19722286,75,0.039252485,13043760,16,,
9211753203,0.188226838,0.082388777,0.202858555,6.394742004,99,0.231769547,15925248,183,,
9211913717,0.745779466,0.185629608,0.413669107,6.101198933,98,0.16846112,6348928,139,,
9211948856,0.750003171,0.132572208,0.327032314,8.490174524,100,0.166103265,12183696,18,,
9212037816,0.467073787,0.257449463,0.101200367,18.67964591,99,0.594513939,17990285,98,,
9212610328,0.509053362,0.161848504,0.276149006,17.27304882,95,0.622074154,12894936,57,,
9213073517,0.177201744,0.187946627,0.29742807,15.02476145,99,0.986391375,11268251,184,,
9213666869,0.487022096,0.302799755,0.397997393,13.44792778,99,0.765380749,15344064,190,,
9214795039,0.676388467,0.105442899,0.215722626,5.761992099,97,0.128679589,1750705,123,,
9215122110,0.139976311,0.080124169,0.122079116,8.32792867,95,0.113123619,19280130,104,,
9215295027,0.628165506,0.246746741,0.263403073,18.96867075,88,0.194954617,15490266,23,,
9215861266,0.511805222,0.22420228,0.316559021,11.95675306,99,0.704694769,14314426,121,,
9216910965,0.25295084,0.236352312,0.387346555,17.83589502,99,0.444444444,15925248,69,,
9217457237,0.320691161,0.122248088,0.20152391,13.04365326,97,0.325224839,13025595,120,,
9220351854,0.251661159,0.241966164,0.195667608,16.6801098,100,0.635846082,16491035,63,,
9220693447,0.543776917,0.340834211,0.209430661,21.46654133,93,0.340118823,6597555,161,,
9220941622,0.518407001,0.318732065,0.117377335,22.1561789,99,1.008577091,5167104,32,,
9221345159,0.442018379,0.352969253,0.006121038,15.06416895,99,0.578921378,13856124,179,,
9222727460,0.639468769,0.262018724,0.295747003,21.63692757,93,0.647111111,1440000,170,,
9223641047,0.220621502,0.131173194,0.055348313,7.050106932,91,0.059396486,16084992,103,,
9224664940,0.05568914,0.091698303,0.202049716,16.03032446,95,0.392683954,7637000,76,,
9225485643,0.594996024,0.131037135,0.307804018,9.479011358,99,0.683117106,4789160,153,,
9225734576,0.273537305,0.183059095,0.066336739,19.41536508,100,0.75364486,13148160,170,,
9225878690,0.2347084,0.198318683,0.301091186,17.16401115,90,0.287958236,10960665,17,,
9226793819,0.221295053,0.120840591,0.296994969,5.832876071,95,0.256443625,6869376,127,,
9226799273,0.208562659,0.182467219,0.412877686,8.142811899,97,0.230493972,6869376,11,,
9229803299,0.3452183,0.154015012,0.073417774,6.728955061,90,0.062309474,11076582,29,,
9230199139,0.18263111,0.128630781,0.048494626,12.86617983,99,0.808353558,20106212,58,,
9230996141,0.291092805,0.152156313,0.368825704,15.17208457,95,0.316749769,17743872,118,,
9232225621,0.722876955,0.293219712,0.204275566,11.6512691,100,0.216599177,12441600,119,,
9232371989,0.222893579,0.168692635,0.329142682,6.380392612,98,0.32836258,12166656,196,,
9232503869,0.07962267,0.147831644,0.138642516,11.82568411,99,0.374202469,12441600,94,,
9232794108,0.379612971,0.33481383,0.139200173,20.5492352,99,0.856222427,9980928,128,,
9234807959,0.471570785,0.377745174,0.080444635,15.80579287,71,0.039897511,2797568,185,,
9237243302,0.4738407,0.299391123,0.44666021,5.8201966,99,0.723142819,11310204,21,,
9237285028,0.138716626,0.084874457,0.155147353,7.202787008,95,0.130379424,16084992,100,,
9237488355,0.559529342,0.337688666,0.046327017,19.77910768,90,0.244676161,14399504,55,,
9238616212,0.291533605,0.239448086,0.328112123,16.6313125,99,0.67059594,19545600,22,,
9239005893,0.565139481,0.226412577,0.120394026,20.71510497,99,0.945369153,15195642,40,,
9239862860,0.581323074,0.113079481,0.370510169,13.58626281,94,0.19282669,18488926,192,,
9240332205,0.502021475,0.304353528,0.083155262,19.2452574,100,0.938750972,11393304,199,,
9240392822,0.116930065,0.099226734,0.09319462,18.96994824,95,0.12999843,15486848,77,,
9241531106,0.53839687,0.252059879,0.125861464,19.8487943,99,0.878804815,18852310,40,,
9242083882,0.385171798,0.23465172,0.187305218,21.22283651,99,0.815064306,13636845,181,,
9244573247,0.24650985,0.129271627,0.419364542,15.10234429,100,0.723537369,6869376,177,,
9245144961,0.786654665,0.364671655,0.236780457,16.46784976,99,0.479044873,2758000,52,,
9245259823,0.222864658,0.122399275,0.282334655,15.67413693,90,0.096108154,14838110,12,,
9246527762,0.54261713,0.147066427,0.430500408,5.956350258,98,0.394804207,13996800,59,,
9246656735,0.158875175,0.235498933,0.201424861,25.28041486,95,0.303499758,4284136,41,,
9248275667,0.736866769,0.131658555,0.271419435,15.52610902,99,0.711385281,7104640,101,,
9249272493,0.250826927,0.241929956,0.126939562,22.66396521,99,0.725500854,13195710,45,,
9249859612,0.479572024,0.087757577,0.465029095,15.28496265,85,0.167176762,4281552,174,,
9249869281,0.406341987,0.257628229,0.172855699,6.752567473,96,0.260836952,16482180,164,,
9251039345,0.442840196,0.222553741,0.345742379,21.1515062,95,0.477606255,18925056,57,,
9251645143,0.779955371,0.103654686,0.030770198,22.72091701,99,0.75245037,2160000,37,,
9253116202,0.744787692,0.180820297,0.237580958,15.13400252,99,0.778987407,2490240,5,,
9255279783,0.555260283,0.248593706,0.198878316,18.4575052,99,0.689112374,13633830,82,,
9256298469,0.508339771,0.214742677,0.347965878,19.77148584,100,0.917974155,3849456,90,,
9256620726,0.427059358,0.238657269,0.331810342,25.2626283,93,0.300936768,874496,135,,
9257237144,0.414512445,0.089136798,0.426272569,11.42166085,99,0.615065434,7160245,154,,
9257583469,0.504911499,0.217977251,0.463491789,16.2201177,100,0.946745562,16613376,113,,
9258012910,0.352370787,0.251643931,0.197577103,14.61507569,99,0.963483089,17521920,179,,
9258059092,0.155028091,0.078297431,0.252904366,16.43417943,99,0.553419003,17241984,129,,
9259054228,0.554678579,0.28824015,0.208734751,17.13000227,100,0.788897304,12919500,170,,
9262147694,0.454213542,0.111822635,0.277818973,7.233730706,98,0.223216868,11649964,100,,
9263759875,0.25473992,0.22953242,0.244882813,17.5112004,99,0.571219891,17824437,152,,
9264499657,0.083709408,0.085000308,0.345945096,9.159515797,93,0.130598918,2822688,21,,
9264744599,0.480109949,0.385905244,0.232706928,12.51973719,98,0.49545112,2582016,15,,
9265274583,0.729495479,0.18155615,0.185689366,5.983011781,99,0.520102583,8185344,193,,
9265763356,0.450218731,0.339224414,0.272758667,23.3194499,98,0.63551475,14602175,58,,
9267882389,0.324467623,0.275732373,0.029789242,22.90791033,98,0.424453124,9585216,128,,
9269067450,0.10417672,0.267297511,0.075181406,16.40438386,79,0.035640719,10688000,87,,
9269195837,0.320968331,0.249768816,0.302724908,18.23161559,94,0.483832391,7260220,38,,
9269537075,0.604394039,0.183704056,0.462802137,10.13130072,96,0.299429536,7634169,118,,
9274541718,0.408066351,0.068360405,0.4162083,13.39834,91,0.216129362,6016000,7,,
9274677525,0.214992278,0.157300936,0.151176348,10.58588286,99,0.850041925,12212224,191,,
9277184417,0.05760387,0.200334913,0.015046361,8.137845078,80,0.019755627,5598000,58,,
9281657562,0.753052939,0.288631869,0.198796185,11.44304132,95,0.141323873,12613433,109,,
9283219931,0.610450557,0.144033948,0.454522841,13.43550607,97,0.236551298,11347875,43,,
9283273348,0.517715065,0.281639102,0.099736895,20.24259636,99,0.926865444,12783850,17,,
9283322341,0.639624663,0.140012265,0.439109699,12.12347705,97,0.320156326,6288384,90,,
9284536346,0.404083242,0.219451446,0.469756081,20.05793011,100,0.796666667,3145728,113,,
9284861098,0.362482584,0.267928614,0.264671375,20.12970215,100,0.850113208,2442240,194,,
9286263885,0.096033671,0.140351429,0.242883201,13.41826952,76,0.0303997,8185344,177,,
9286580231,0.478890448,0.227287924,0.426510181,15.45689311,95,0.330932595,17743872,174,,
9287500291,0.410493625,0.326756954,0.231576283,16.94628964,97,0.291595754,17080962,191,,
9289816970,0.459270961,0.360786976,0.151448234,5.804236907,87,0.025173611,14155776,18,,
9290273110,0.488632,0.189697799,0.242487719,9.521701492,89,0.106637848,15634560,5,,
9290321332,0.736113697,0.208350181,0.335062372,16.51209502,98,0.24171925,17915904,68,,
9291621754,0.252772477,0.354805227,0.016656946,19.77620033,99,0.621980216,8564205,140,,
9294636383,0.067803314,0.090059986,0.059915944,6.805321746,99,0.298333333,6291456,58,,
9295408685,0.513231883,0.109586665,0.191785595,17.59318812,100,0.917565054,11244966,43,,
9297541584,0.382728153,0.184420452,0.339413894,12.00306167,83,0.177878917,5399808,172,,
9297933012,0.170796483,0.099782982,0.266267835,15.9332093,95,0.398180484,11165696,96,,
9298572085,0.638369492,0.202229445,0.072931948,22.91628785,95,0.638976,1500000,199,,
9299238943,0.395970702,0.322805178,0.155494386,21.99766804,92,0.429280954,10967424,63,,
9301174145,0.67962442,0.085268751,0.19456994,9.733726393,100,0.634177106,3042336,154,,
9301597304,0.052050422,0.099083722,0.038813349,13.70280816,72,0.058934106,5038848,19,,
9302290265,0.663482234,0.306893217,0.171011869,20.05995049,96,0.480062378,10506240,161,,
9303678528,0.668541422,0.089785248,0.080023389,10.67194273,100,0.222849996,12280832,32,,
9304089120,0.331313264,0.252838863,0.313633724,23.35210994,95,0.576106626,7990272,160,,
9304302078,0.604830641,0.286925201,0.10446853,16.70782339,97,0.303969361,16247667,133,,
9304786049,0.379998004,0.166421171,0.298894359,15.50924622,98,0.623742698,13650560,15,,
9306814074,0.541915929,0.256216253,0.418273418,17.95809973,90,0.176070691,16853856,61,,
9307347958,0.458169765,0.374823912,0.239346371,6.201732233,98,0.633527662,2582016,158,,
9309381016,0.520585973,0.277563741,0.288852192,23.33964203,100,0.731428571,2795520,19,,
9310356178,0.440622487,0.074986069,0.197623212,9.660716503,99,0.546691303,5888384,90,,
9314256771,0.416188977,0.35079221,0.119479749,24.20046288,75,0.262759076,2424000,41,,
9315620500,0.288702422,0.281486904,0.153269815,20.77718402,95,0.467769582,19816192,200,,
9317715562,0.387665232,0.247653066,0.232103655,9.752712819,100,0.911783734,14260336,45,,
9318049470,0.761714466,0.16014028,0.097093234,20.40099693,99,0.425787043,9678321,174,,
9318914214,0.087236387,0.083279942,0.078349989,19.34837282,100,0.530650815,20155392,131,,
9321343770,0.327964489,0.256077803,0.462830954,20.70164322,97,0.627658402,5947392,128,,
9322027317,0.552390613,0.242833686,0.172280643,16.34240445,99,0.640496009,16371312,64,,
9322601223,0.614574185,0.295302809,0.235162141,16.51851355,97,0.584679968,7855174,57,,
9324301658,0.654872226,0.281557519,0.143231882,21.77191933,98,0.533336095,8729350,122,,
9324654543,0.61356821,0.364180893,0.14450072,21.52848602,100,0.750933333,4915200,1,,
9324716054,0.447732274,0.264618319,0.265921527,16.52466925,100,0.828666101,8465380,189,,
9326601195,0.687377452,0.197303709,0.422125892,16.99685612,100,0.541481481,14155776,195,,
9327556810,0.48127252,0.296204593,0.0605926,21.42710738,99,0.835831853,11729854,141,,
9327697070,0.44270594,0.335163706,0.182083376,20.37034023,99,0.663327833,15681347,13,,
9328342385,0.547663929,0.285539007,0.171777602,20.96761331,99,0.816316923,21451496,196,,
9328964042,0.32859515,0.357695886,0,16.62478142,99,0.369103928,17556572,191,,
9329940580,0.123136153,0.124657211,0.074594283,15.25811304,99,0.783826683,11277360,33,,
9331151234,0.101889786,0.174825107,0.086535215,19.79525856,97,0.354584525,12361080,112,,
9332496650,0.552151758,0.138804473,0.316404386,17.46359736,99,0.750035073,3732756,162,,
9332533553,0.384150813,0.201987939,0.329578986,10.03577843,99,0.503042404,10359808,111,,
9333294037,0.748943673,0.079332859,0.032241833,11.57842826,97,0.275752483,16084992,32,,
9333668178,0.203434682,0.259515368,0.161578962,23.83275944,98,0.553409645,8185344,41,,
9334502001,0.390981242,0.151915393,0.424689458,10.73571719,99,0.763737009,1922136,124,,
9335509582,0.332424399,0.313156359,0.36895829,10.01926482,99,0.655827511,11192016,164,,
9335639356,0.743138512,0.285963994,0.045218404,7.359334393,91,0.124339822,3393024,144,,
9336450850,0.675727854,0.360844921,0.017155252,20.81259808,90,0.224083429,6785130,136,,
9337247723,0.324588265,0.117296207,0.25912986,14.4536651,99,0.746408443,12826086,7,,
9338607155,0.410672394,0.300276182,0.127408146,19.59256024,100,0.646206362,14685112,122,,
9339023066,0.389692025,0.262161061,0.123933248,22.33934135,100,1.003697129,5547429,64,,
9339173002,0.311254116,0.351883223,0.192637183,14.4246591,100,0.838692133,6326272,125,,
9339437714,0.629130774,0.353483979,0,25.13338348,96,0.506764297,6083328,199,,
9341605084,0.410442088,0.318603311,0.19162885,22.94936693,100,0.558966668,11161716,112,,
9341616816,0.63956235,0.077543279,0.310356796,13.17851931,99,0.530249252,5952321,185,,
9342036891,0.198811025,0.170514751,0.010103143,19.11144882,99,0.675965878,11354976,147,,
9342285552,0.509441675,0.243355802,0.354260478,15.56787529,99,0.878667852,2160000,172,,
9342669344,0.570838127,0.340051794,0.135044783,18.08275116,95,0.257716765,12979200,185,,
9344271524,0.625639319,0.200327444,0.386443085,19.29664011,99,0.999642453,1500000,160,,
9344542617,0.127328167,0.198437496,0.313413161,9.072752834,100,0.628696773,3719320,76,,
9345882583,0.706363988,0.273126708,0.129050682,9.740462791,99,0.41144781,12513150,73,,
9346160455,0.343455455,0.240021434,0.260934414,17.32016948,99,0.574415903,12906036,2,,
9346372358,0.51103871,0.201418931,0.397145916,10.83797127,99,0.333748148,12441600,14,,
9346378862,0.454539457,0.207106365,0.17092018,12.6694705,99,0.866128412,13317120,17,,
9346802331,0.471924754,0.163961445,0.405046366,9.982363305,100,0.820244013,5867722,110,,
9348271980,0.295893606,0.159076868,0.14919949,21.95983643,99,0.795619951,14365500,172,,
9348876103,0.249077267,0.240455038,0,17.93023684,98,0.401226583,21377825,199,,
9349890960,0.469447352,0.241007692,0.106206645,22.24366673,100,0.855507693,17282044,132,,
9351387644,0.481631659,0.11604377,0.380190616,21.20477444,99,0.5984,960000,25,,
9352087961,0.064711919,0.065621684,0.008891416,12.25400431,93,0.221495766,5018112,58,,
9352825622,0.296362065,0.27646708,0.172794325,22.04021486,99,0.907497006,10688000,181,,
9353536560,0.488026711,0.246084675,0.343818014,17.27705431,93,0.300535274,16293761,144,,
9354878188,0.45224573,0.292520485,0.186443468,22.97131213,85,0.285007818,14311750,1,,
9362014571,0.509511388,0.329636556,0.460417251,17.44290592,99,0.921352,9480240,127,,
9362231010,0.71491382,0.186716101,0.238023519,19.38854493,100,0.813534522,17915904,162,,
9363143543,0.737150768,0.113239441,0.310049179,15.16332285,99,0.464343663,15536344,142,,
9365989820,0.08046441,0.073633902,0.07602266,13.44853385,99,0.696286579,6174414,58,,
9366566723,0.495730012,0.071989185,0.295534682,13.06552753,99,0.603784617,6199920,61,,
9369620513,0.651605953,0.259938007,0.45965617,14.71500784,99,1.001494505,2795520,195,,
9369983914,0.546927206,0.185194545,0.167699571,15.07361853,100,0.75145871,14372490,121,,
9372136957,0.391907974,0.286176151,0.211507278,11.03358118,99,0.919174943,16084992,172,,
9372534946,0.469523765,0.371721486,0.356164992,21.39934285,85,0.241853832,16084992,79,,
9372862494,0.267253641,0.235940275,0.009336955,7.208923756,71,0.027497936,2480128,58,,
9373483438,0.290106516,0.262505395,0.139198618,18.3612562,98,0.678113718,12571524,87,,
9375359458,0.709964974,0.168445939,0.370171288,18.89074103,99,0.90112,6016000,151,,
9376075949,0.727279035,0.375266402,0.010790488,16.77532305,100,0.446974402,2064154,71,,
9379310013,0.581040736,0.110540039,0.278701596,17.59686825,99,0.911633937,10524477,134,,
9379361831,0.624847993,0.129944594,0.299606604,15.81694993,99,0.969949396,12972751,52,,
9379457487,0.647766151,0.120126429,0.311269026,15.715815,99,0.901326017,17915904,120,,
9380189805,0.69429009,0.254863177,0.294381228,18.06031637,99,0.902699725,6969600,13,,
9384228809,0.364060959,0.188803756,0.258864361,19.59706651,99,0.552139273,21460000,140,,
9387665300,0.718099547,0.219841427,0.093239279,20.0076256,99,0.940281509,6791400,85,,
9389671360,0.229271123,0.090794638,0.135009603,7.571193542,95,0.281683369,3908661,27,,
9389784838,0.476972152,0.152261104,0.208126358,15.30087127,96,0.377412865,14391729,23,,
9391288768,0.674912033,0.401776741,0.093884678,21.51328037,99,0.387373999,3139984,159,,
9393485021,0.551340923,0.335650437,0.137295241,17.8790928,98,0.315757398,14246352,137,,
9394014608,0.685528229,0.229906313,0.453483574,12.4461856,100,0.794229667,3393024,59,,
9398081258,0.540931827,0.216043314,0.144891921,9.245929738,81,0.0173754,17915904,57,,
9401118786,0.38620639,0.384812012,0.004173774,5.807597418,94,0.056334776,8870400,129,,
9401387705,0.413625012,0.272053577,0.453448723,16.68982786,99,0.510748093,21351407,159,,
9401940143,0.398473967,0.251730657,0.230221119,15.77052301,100,0.605470599,20955220,138,,
9405444471,0.481803969,0.272209153,0.471849341,13.72239313,99,0.811247118,15769088,118,,
9406497605,0.478531634,0.193706714,0.414942687,15.18337853,99,0.649708226,10668000,174,,
9406525947,0.352522452,0.12761714,0.473761376,12.95490521,99,0.433466457,10668000,174,,
9406773963,0.0644365,0.114117494,0.014310188,6.009297272,95,0.066296188,13128960,58,,
9407500904,0.524861982,0.20184485,0.380189638,10.38516984,99,0.646106494,19961856,157,,
9407500995,0.243682567,0.202430735,0.214267174,17.8928231,99,0.709141274,19961856,53,,
9408208696,0.483370468,0.225897307,0.32489184,18.89269062,99,0.768827531,16366365,82,,
9408400121,0.418774891,0.209425574,0.112762605,19.46974069,99,0.950144799,13243152,140,,
9409533366,0.519350452,0.14930951,0.178576529,6.144093404,96,0.109375274,13230000,34,,
9413392698,0.088165971,0.224552748,0,19.44820182,99,0.179291415,14913535,171,,
9416795305,0.706304596,0.215117233,0.195801454,20.08023566,100,0.977992508,9585216,105,,
9417195704,0.752316958,0.139113966,0.133915386,17.76062288,87,0.037012687,21026304,189,,
9418862819,0.168572782,0.104055209,0.061763752,14.45006259,95,0.407182884,12309440,61,,
9419143176,0.471789636,0.364608862,0.053196564,11.86081451,99,0.392304928,15422400,196,,
9419183210,0.750591171,0.11414053,0.317012697,16.5432817,100,0.50978133,9585216,142,,
9424457746,0.33638188,0.301644559,0.440178762,17.85270552,99,0.392916795,19961856,166,,
9424726743,0.785826924,0.189763782,0.201228703,10.61483222,96,0.341340215,4761504,43,,
9426505697,0.156364715,0.164770379,0.318174146,13.5807872,99,0.565900045,10747023,152,,
9427704319,0.431049566,0.318889346,0.295144802,18.58634985,99,0.731358825,19212072,106,,
9428417271,0.487431949,0.379405287,0.037252786,22.5925572,99,0.955268528,13281888,152,,
9428890222,0.341852854,0.152832091,0.130058901,23.40155893,90,0.54841841,2753280,160,,
9429089796,0.427468957,0.195650409,0.455420688,18.56498553,98,0.653741827,4860000,140,,
9432792818,0.279938896,0.281554117,0.360238226,20.17032435,99,0.802902574,21026304,112,,
9433458685,0.070239432,0.181454003,0.080906583,23.28016247,99,0.353658605,10406934,50,,
9433764311,0.615217595,0.112569426,0.312696158,18.41544208,99,0.600308832,9938880,135,,
9434602286,0.485936049,0.082411789,0.254890544,14.59417491,99,0.398756133,13121790,77,,
9434819807,0.777386697,0.226843475,0.204179265,18.27860347,99,0.403361199,18925056,73,,
9435287371,0.584912319,0.311244938,0.140723042,17.54072217,99,0.548264418,13636389,36,,
9438182965,0.186971464,0.269893479,0.085410412,21.07130024,96,0.366661955,14670720,14,,
9438332547,0.427232001,0.205675579,0.316453482,19.46983527,99,0.981854248,13669822,36,,
9438428165,0.495909338,0.328331778,0.025635308,23.47889616,94,0.526564345,867328,180,,
